"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server",,,,"User:","vagrant"
"Cmdline:","dstat -tcmnps --output /home/Server/serverStat.csv",,,,"Date:","28 Dec 2020 13:00:02 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",,"procs",,,"swap",
28-12 13:02:38,0.0,0.0,100.0,0.0,0.0,0.0,1076985856.0,26796032.0,830500864.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:39,0.0,0.0,100.0,0.0,0.0,0.0,1076981760.0,26796032.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:40,0.505,0.0,99.495,0.0,0.0,0.0,1076981760.0,26796032.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:41,0.0,1.047,98.953,0.0,0.0,0.0,1076981760.0,26796032.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:42,0.0,0.0,100.0,0.0,0.0,0.0,1076981760.0,26796032.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:43,0.575,0.0,99.425,0.0,0.0,0.0,1076973568.0,26804224.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:44,0.0,0.503,99.497,0.0,0.0,0.0,1076973568.0,26804224.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:45,0.0,0.0,100.0,0.0,0.0,0.0,1076973568.0,26804224.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:46,0.0,0.0,100.0,0.0,0.0,0.0,1076973568.0,26804224.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:47,0.0,0.0,100.0,0.0,0.0,0.0,1076973568.0,26804224.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:48,0.0,0.503,99.497,0.0,0.0,0.0,1076973568.0,26812416.0,830496768.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:49,0.503,0.0,99.497,0.0,0.0,0.0,1076965376.0,26812416.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:50,0.0,0.508,99.492,0.0,0.0,0.0,1076965376.0,26812416.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:51,0.0,0.0,100.0,0.0,0.0,0.0,1076965376.0,26812416.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:52,0.0,0.500,99.500,0.0,0.0,0.0,1076965376.0,26812416.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:53,0.0,0.0,100.0,0.0,0.0,0.0,1076965376.0,26812416.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:54,0.0,0.0,100.0,0.0,0.0,0.0,1076965376.0,26820608.0,830496768.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:55,0.0,0.0,100.0,0.0,0.0,0.0,1076957184.0,26820608.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:56,0.0,0.503,99.497,0.0,0.0,0.0,1076957184.0,26820608.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:57,0.510,0.510,98.980,0.0,0.0,0.0,1076957184.0,26820608.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:58,0.0,0.0,100.0,0.0,0.0,0.0,1076957184.0,26820608.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:02:59,0.0,0.513,99.487,0.0,0.0,0.0,1076957184.0,26820608.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:00,0.0,0.0,100.0,0.0,0.0,0.0,1076957184.0,26828800.0,830496768.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:01,0.500,0.500,99.0,0.0,0.0,0.0,1076948992.0,26828800.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:02,0.505,0.505,98.990,0.0,0.0,0.0,1076948992.0,26828800.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:03,0.0,0.0,100.0,0.0,0.0,0.0,1076948992.0,26828800.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:04,0.0,0.0,100.0,0.0,0.0,0.0,1076944896.0,26828800.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:05,0.500,0.500,99.0,0.0,0.0,0.0,1076944896.0,26832896.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:06,0.0,0.0,100.0,0.0,0.0,0.0,1076940800.0,26832896.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:07,0.0,0.0,100.0,0.0,0.0,0.0,1076940800.0,26832896.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:08,0.0,0.0,100.0,0.0,0.0,0.0,1076940800.0,26832896.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:09,0.0,0.0,100.0,0.0,0.0,0.0,1076940800.0,26832896.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:10,0.498,0.498,99.005,0.0,0.0,0.0,1076940800.0,26832896.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:11,0.0,0.485,99.515,0.0,0.0,0.0,1076932608.0,26841088.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:12,0.0,0.0,100.0,0.0,0.0,0.0,1076932608.0,26841088.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:13,0.0,0.0,100.0,0.0,0.0,0.0,1076932608.0,26841088.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:14,0.0,0.0,100.0,0.0,0.0,0.0,1076932608.0,26841088.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:15,0.503,0.503,98.995,0.0,0.0,0.0,1076932608.0,26841088.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:16,0.0,0.505,99.495,0.0,0.0,0.0,1076924416.0,26849280.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:17,0.500,0.500,99.0,0.0,0.0,0.0,1076924416.0,26849280.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:18,0.0,0.503,99.497,0.0,0.0,0.0,1076924416.0,26849280.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:19,0.0,0.0,100.0,0.0,0.0,0.0,1076924416.0,26849280.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:20,0.0,0.0,100.0,0.0,0.0,0.0,1076924416.0,26849280.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:21,0.0,0.0,100.0,0.0,0.0,0.0,1076924416.0,26853376.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:22,0.0,0.503,99.497,0.0,0.0,0.0,1076924416.0,26853376.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:23,0.0,0.0,100.0,0.0,0.0,0.0,1076920320.0,26853376.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:24,0.503,0.0,99.497,0.0,0.0,0.0,1076920320.0,26853376.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:25,0.0,0.0,100.0,0.0,0.0,0.0,1076920320.0,26853376.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:26,0.0,0.500,99.500,0.0,0.0,0.0,1076920320.0,26853376.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:27,0.0,0.0,100.0,0.0,0.0,0.0,1076920320.0,26857472.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:28,0.0,0.0,100.0,0.0,0.0,0.0,1076920320.0,26857472.0,830504960.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:29,0.0,0.0,100.0,0.0,0.0,0.0,1076916224.0,26857472.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:30,0.0,0.0,100.0,0.0,0.0,0.0,1076916224.0,26857472.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:31,0.0,0.0,100.0,0.0,0.0,0.0,1076916224.0,26857472.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:32,0.0,0.0,100.0,0.0,0.0,0.0,1076916224.0,26857472.0,830509056.0,164646912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:33,0.498,0.498,99.005,0.0,0.0,0.0,1077035008.0,26865664.0,830509056.0,164519936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:34,0.0,0.0,100.0,0.0,0.0,0.0,1077035008.0,26865664.0,830509056.0,164519936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:35,0.0,0.0,100.0,0.0,0.0,0.0,1077035008.0,26865664.0,830509056.0,164519936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:36,0.0,0.0,100.0,0.0,0.0,0.0,1077035008.0,26865664.0,830509056.0,164519936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:37,0.0,0.0,100.0,0.0,0.0,0.0,1077035008.0,26865664.0,830509056.0,164519936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:03:38,43.0,5.500,51.500,0.0,0.0,0.0,1125904384.0,26873856.0,830509056.0,115642368.0,862.0,1158.0,1.0,0.0,1.0,0.0,0.0
28-12 13:03:39,48.980,2.041,48.980,0.0,0.0,0.0,1125937152.0,26873856.0,830509056.0,115609600.0,2387.0,58820.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:40,45.408,0.510,54.082,0.0,0.0,0.0,1117966336.0,26873856.0,830509056.0,123580416.0,1036.0,3961.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:41,49.749,1.508,48.744,0.0,0.0,0.0,1110659072.0,26873856.0,830509056.0,130887680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:42,41.414,0.505,58.081,0.0,0.0,0.0,1102684160.0,26873856.0,830509056.0,138862592.0,1132.0,1760.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:43,43.939,1.010,55.051,0.0,0.0,0.0,1087459328.0,26877952.0,830504960.0,154087424.0,1087.0,1600.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:44,43.147,0.508,56.345,0.0,0.0,0.0,1077469184.0,26877952.0,830513152.0,164069376.0,1148.0,6779.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:45,42.268,0.515,57.216,0.0,0.0,0.0,1063317504.0,26877952.0,830513152.0,178221056.0,1744.0,22034.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:46,47.917,1.562,50.0,0.0,0.0,0.521,1058709504.0,26877952.0,830513152.0,182829056.0,1861.0,43121.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:47,46.875,1.042,51.562,0.0,0.0,0.521,1053446144.0,26877952.0,830513152.0,188092416.0,2885.0,106465.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:48,45.685,2.030,52.284,0.0,0.0,0.0,1049628672.0,26877952.0,830513152.0,191909888.0,1468.0,1571.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:49,49.500,0.500,50.0,0.0,0.0,0.0,1049624576.0,26882048.0,830513152.0,191909888.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28-12 13:03:50,47.716,1.523,50.761,0.0,0.0,0.0,1045512192.0,26882048.0,830513152.0,196022272.0,620.0,795.0,1.0,0.0,1.0,0.0,0.0
28-12 13:03:51,47.980,0.505,50.505,0.0,0.0,1.010,1042829312.0,26882048.0,830513152.0,198705152.0,1164.0,22531.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:52,42.929,0.505,56.566,0.0,0.0,0.0,1041305600.0,26882048.0,830513152.0,200228864.0,1081.0,1765.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:53,40.957,0.0,59.043,0.0,0.0,0.0,1039671296.0,26882048.0,830513152.0,201863168.0,721.0,937.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:54,42.051,0.513,57.436,0.0,0.0,0.0,1037549568.0,26890240.0,830513152.0,203976704.0,647.0,2792.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:55,36.548,0.508,62.944,0.0,0.0,0.0,1037041664.0,26890240.0,830513152.0,204484608.0,792.0,936.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:56,37.949,1.538,60.0,0.0,0.0,0.513,1037041664.0,26890240.0,830513152.0,204484608.0,3803.0,105411.0,2.0,0.0,0.0,0.0,0.0
28-12 13:03:57,49.246,0.503,49.749,0.0,0.0,0.503,1037041664.0,26890240.0,830513152.0,204484608.0,2088.0,41016.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:58,45.960,0.505,53.535,0.0,0.0,0.0,1037041664.0,26890240.0,830513152.0,204484608.0,474.0,680.0,1.0,0.0,0.0,0.0,0.0
28-12 13:03:59,39.196,1.005,59.799,0.0,0.0,0.0,1039134720.0,26894336.0,830513152.0,202387456.0,1271.0,17593.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:00,42.424,0.505,57.071,0.0,0.0,0.0,1039134720.0,26894336.0,830513152.0,202387456.0,1549.0,2204.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:01,41.327,0.0,58.673,0.0,0.0,0.0,1041690624.0,26894336.0,830513152.0,199831552.0,1431.0,2510.0,2.0,0.0,0.0,0.0,0.0
28-12 13:04:02,36.683,1.005,62.312,0.0,0.0,0.0,1044705280.0,26894336.0,830513152.0,196816896.0,943.0,1304.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:03,37.688,1.005,61.307,0.0,0.0,0.0,1050001408.0,26894336.0,830513152.0,191520768.0,979.0,1341.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:04,46.193,0.508,53.299,0.0,0.0,0.0,1053114368.0,26894336.0,830513152.0,188407808.0,940.0,1278.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:05,49.495,0.505,49.495,0.0,0.0,0.505,1054576640.0,26902528.0,830504960.0,186945536.0,1237.0,172047.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:06,46.231,1.005,52.764,0.0,0.0,0.0,1059807232.0,26902528.0,830513152.0,181706752.0,988.0,1294.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:07,46.154,0.513,52.821,0.0,0.0,0.513,1063428096.0,26902528.0,830513152.0,178085888.0,1529.0,11468.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:08,41.709,0.503,57.789,0.0,0.0,0.0,1066541056.0,26902528.0,830513152.0,174972928.0,1404.0,4495.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:09,41.624,0.0,58.376,0.0,0.0,0.0,1070735360.0,26902528.0,830513152.0,170778624.0,470.0,1013.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:10,44.221,1.508,54.271,0.0,0.0,0.0,1072828416.0,26906624.0,830513152.0,168681472.0,1633.0,19482.0,2.0,0.0,0.0,0.0,0.0
28-12 13:04:11,39.086,0.508,60.406,0.0,0.0,0.0,1078800384.0,26906624.0,830513152.0,162709504.0,1406.0,2968.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:12,44.444,1.515,54.040,0.0,0.0,0.0,1084772352.0,26906624.0,830513152.0,156737536.0,1823.0,33609.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:13,48.744,0.503,50.251,0.0,0.0,0.503,1087377408.0,26906624.0,830513152.0,154132480.0,956.0,20886.0,2.0,0.0,0.0,0.0,0.0
28-12 13:04:14,46.231,1.005,52.764,0.0,0.0,0.0,1091698688.0,26906624.0,830513152.0,149811200.0,418.0,675.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:15,40.299,0.498,59.204,0.0,0.0,0.0,1091698688.0,26914816.0,830504960.0,149811200.0,963.0,1316.0,2.0,0.0,0.0,0.0,0.0
28-12 13:04:16,47.938,0.515,51.546,0.0,0.0,0.0,1095884800.0,26914816.0,830513152.0,145616896.0,1078.0,10498.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:17,45.918,0.510,53.571,0.0,0.0,0.0,1100140544.0,26914816.0,830513152.0,141361152.0,1525.0,12739.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:18,45.918,0.510,53.571,0.0,0.0,0.0,1104777216.0,26914816.0,830513152.0,136724480.0,1564.0,28516.0,1.0,0.0,0.0,0.0,0.0
28-12 13:04:19,36.923,1.026,61.538,0.0,0.0,0.513,1108652032.0,26914816.0,830513152.0,132849664.0,2710.0,17471.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:20,23.116,1.005,75.377,0.0,0.0,0.503,1112780800.0,26914816.0,830513152.0,128720896.0,1365.0,1559.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:21,0.0,0.0,100.0,0.0,0.0,0.0,1112780800.0,26918912.0,830509056.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:22,0.503,0.503,98.995,0.0,0.0,0.0,1112776704.0,26918912.0,830513152.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:23,0.500,0.0,99.500,0.0,0.0,0.0,1112776704.0,26918912.0,830513152.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:24,0.0,0.503,99.497,0.0,0.0,0.0,1112776704.0,26918912.0,830513152.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:25,0.0,0.0,100.0,0.0,0.0,0.0,1112776704.0,26918912.0,830513152.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:26,0.0,0.505,99.495,0.0,0.0,0.0,1112772608.0,26918912.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:27,0.0,0.0,100.0,0.0,0.0,0.0,1112772608.0,26927104.0,830509056.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:28,0.0,0.0,100.0,0.0,0.0,0.0,1112772608.0,26927104.0,830509056.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:29,0.0,0.503,99.497,0.0,0.0,0.0,1112764416.0,26927104.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:30,0.503,0.0,99.497,0.0,0.0,0.0,1112764416.0,26927104.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:31,0.0,0.0,100.0,0.0,0.0,0.0,1112764416.0,26927104.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:32,0.0,0.0,100.0,0.0,0.0,0.0,1112764416.0,26927104.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:33,0.0,0.0,100.0,0.0,0.0,0.0,1112756224.0,26935296.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:34,0.0,0.498,99.502,0.0,0.0,0.0,1112756224.0,26935296.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:35,0.503,0.503,98.995,0.0,0.0,0.0,1112756224.0,26935296.0,830517248.0,128720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:36,0.0,0.508,99.492,0.0,0.0,0.0,168230912.0,26935296.0,830484480.0,1073278976.0,210.0,220.0,0.0,0.0,1.0,0.0,0.0
28-12 13:04:37,0.0,0.0,100.0,0.0,0.0,0.0,168230912.0,26935296.0,830484480.0,1073278976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:38,0.0,0.500,99.500,0.0,0.0,0.0,168210432.0,26939392.0,830484480.0,1073295360.0,750.0,450.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:39,0.500,0.500,99.0,0.0,0.0,0.0,168345600.0,26939392.0,830484480.0,1073160192.0,570.0,848.0,0.0,0.0,1.0,0.0,0.0
28-12 13:04:40,0.0,1.005,98.995,0.0,0.0,0.0,168337408.0,26939392.0,830484480.0,1073168384.0,750.0,450.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:41,0.503,0.503,98.995,0.0,0.0,0.0,168329216.0,26939392.0,830484480.0,1073176576.0,450.0,270.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:42,0.0,0.0,100.0,0.0,0.0,0.0,168329216.0,26939392.0,830484480.0,1073176576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:43,0.0,0.0,99.500,0.0,0.0,0.500,168329216.0,26939392.0,830484480.0,1073176576.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 13:04:44,0.0,0.0,100.0,0.0,0.0,0.0,168329216.0,26939392.0,830484480.0,1073176576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
