"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client3",,,,"User:","vagrant"
"Cmdline:","dstat -tcmsn -N eth1 --output /home/Client/client3NetworkUsage.csv",,,,"Date:","28 Dec 2020 00:02:44 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"swap",,"net/eth1",
28-12 00:05:46,0.0,0.0,100.0,0.0,0.0,0.0,158556160.0,26468352.0,601919488.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:47,0.0,0.500,99.500,0.0,0.0,0.0,158556160.0,26468352.0,601919488.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:48,0.503,0.0,99.497,0.0,0.0,0.0,158556160.0,26468352.0,601919488.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:49,0.0,0.0,100.0,0.0,0.0,0.0,158556160.0,26468352.0,601919488.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:50,0.0,0.541,99.459,0.0,0.0,0.0,158556160.0,26468352.0,601919488.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:51,0.508,0.0,99.492,0.0,0.0,0.0,158556160.0,26468352.0,601919488.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:52,0.0,0.543,99.457,0.0,0.0,0.0,158552064.0,26476544.0,601915392.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:53,0.0,0.0,100.0,0.0,0.0,0.0,158543872.0,26476544.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:54,0.500,0.0,99.500,0.0,0.0,0.0,158543872.0,26476544.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:55,0.503,0.0,99.497,0.0,0.0,0.0,158543872.0,26476544.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:56,0.0,0.0,100.0,0.0,0.0,0.0,158543872.0,26476544.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:57,0.0,0.0,100.0,0.0,0.0,0.0,158543872.0,26476544.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:58,0.500,0.0,99.500,0.0,0.0,0.0,158543872.0,26484736.0,601915392.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:05:59,0.503,0.0,99.497,0.0,0.0,0.0,158535680.0,26484736.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:00,0.0,0.510,99.490,0.0,0.0,0.0,158535680.0,26484736.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:01,1.005,0.0,98.995,0.0,0.0,0.0,158535680.0,26484736.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:02,0.0,0.0,100.0,0.0,0.0,0.0,158535680.0,26484736.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:03,0.498,0.498,98.507,0.0,0.0,0.498,158535680.0,26492928.0,601915392.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:04,0.543,0.0,99.457,0.0,0.0,0.0,158527488.0,26492928.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:05,0.0,0.0,100.0,0.0,0.0,0.0,158527488.0,26492928.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:06,0.0,0.0,100.0,0.0,0.0,0.0,158523392.0,26492928.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:07,1.005,0.0,98.995,0.0,0.0,0.0,158523392.0,26492928.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:08,0.0,0.0,98.969,0.515,0.0,0.515,158523392.0,26501120.0,601919488.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:09,0.500,0.500,99.0,0.0,0.0,0.0,158515200.0,26501120.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:10,0.503,0.503,98.995,0.0,0.0,0.0,158515200.0,26501120.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:11,0.505,0.0,99.495,0.0,0.0,0.0,158515200.0,26501120.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:12,0.500,0.500,99.0,0.0,0.0,0.0,158515200.0,26501120.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:13,0.505,0.0,99.495,0.0,0.0,0.0,158515200.0,26505216.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:14,0.500,0.500,99.0,0.0,0.0,0.0,158511104.0,26505216.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:15,1.026,0.513,98.462,0.0,0.0,0.0,158511104.0,26505216.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:16,1.0,0.500,98.500,0.0,0.0,0.0,158511104.0,26505216.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:17,0.0,0.0,100.0,0.0,0.0,0.0,158511104.0,26505216.0,601927680.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:18,0.500,0.500,99.0,0.0,0.0,0.0,158511104.0,26509312.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:19,0.0,0.0,100.0,0.0,0.0,0.0,158511104.0,26509312.0,601923584.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:20,0.0,0.541,99.459,0.0,0.0,0.0,158502912.0,26509312.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:21,0.503,0.0,99.497,0.0,0.0,0.0,158502912.0,26509312.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:22,1.0,0.500,98.500,0.0,0.0,0.0,158502912.0,26509312.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:23,0.503,0.0,99.497,0.0,0.0,0.0,158502912.0,26509312.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:24,0.0,0.508,99.492,0.0,0.0,0.0,158498816.0,26513408.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:25,1.500,0.0,98.500,0.0,0.0,0.0,158498816.0,26513408.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:26,0.0,0.0,100.0,0.0,0.0,0.0,158498816.0,26513408.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:27,0.503,0.0,99.497,0.0,0.0,0.0,158498816.0,26513408.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:28,1.005,0.0,98.995,0.0,0.0,0.0,158498816.0,26513408.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:29,0.855,0.427,98.718,0.0,0.0,0.0,158490624.0,26521600.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:30,1.242,0.0,98.758,0.0,0.0,0.0,158490624.0,26521600.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:31,0.500,0.0,99.500,0.0,0.0,0.0,158490624.0,26521600.0,601931776.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:32,0.0,0.505,99.495,0.0,0.0,0.0,158486528.0,26521600.0,601935872.0,255021056.0,0.0,0.0,0.0,0.0
28-12 00:06:33,1.005,0.0,98.995,0.0,0.0,0.0,158478336.0,26521600.0,601935872.0,255029248.0,0.0,0.0,0.0,0.0
28-12 00:06:34,0.503,1.005,98.492,0.0,0.0,0.0,158474240.0,26525696.0,601935872.0,255029248.0,0.0,0.0,0.0,0.0
28-12 00:06:35,1.010,0.0,98.990,0.0,0.0,0.0,158474240.0,26525696.0,601935872.0,255029248.0,0.0,0.0,0.0,0.0
28-12 00:06:36,1.005,0.0,98.995,0.0,0.0,0.0,158474240.0,26525696.0,601935872.0,255029248.0,0.0,0.0,0.0,0.0
28-12 00:06:37,0.505,0.0,99.495,0.0,0.0,0.0,158466048.0,26525696.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:38,0.503,0.503,98.995,0.0,0.0,0.0,158466048.0,26525696.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:39,0.0,0.503,99.497,0.0,0.0,0.0,158457856.0,26533888.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:40,0.505,0.505,98.990,0.0,0.0,0.0,158457856.0,26533888.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:41,0.503,0.0,99.497,0.0,0.0,0.0,158457856.0,26533888.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:42,0.498,0.498,99.005,0.0,0.0,0.0,158457856.0,26533888.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:43,0.0,0.505,99.495,0.0,0.0,0.0,158457856.0,26533888.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:44,1.005,0.0,98.995,0.0,0.0,0.0,158457856.0,26537984.0,601931776.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:45,0.0,0.515,99.485,0.0,0.0,0.0,158453760.0,26537984.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:46,0.995,0.498,98.507,0.0,0.0,0.0,158453760.0,26537984.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:47,0.0,0.0,100.0,0.0,0.0,0.0,158449664.0,26537984.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:48,0.0,0.0,100.0,0.0,0.0,0.0,158449664.0,26537984.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:49,1.010,0.0,98.990,0.0,0.0,0.0,158449664.0,26537984.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:50,0.505,0.505,98.990,0.0,0.0,0.0,158445568.0,26542080.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:51,0.0,0.0,100.0,0.0,0.0,0.0,158445568.0,26542080.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:52,0.0,0.0,100.0,0.0,0.0,0.0,158445568.0,26542080.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:53,0.503,0.503,98.995,0.0,0.0,0.0,158445568.0,26542080.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:54,0.0,0.0,100.0,0.0,0.0,0.0,158445568.0,26542080.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:55,0.0,0.0,100.0,0.0,0.0,0.0,158445568.0,26546176.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:56,0.498,0.498,99.005,0.0,0.0,0.0,158441472.0,26546176.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:57,0.0,0.0,100.0,0.0,0.0,0.0,158441472.0,26546176.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:58,0.505,0.0,99.495,0.0,0.0,0.0,158441472.0,26546176.0,601939968.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:06:59,0.500,0.0,99.500,0.0,0.0,0.0,158437376.0,26546176.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:00,0.0,0.513,99.487,0.0,0.0,0.0,158437376.0,26554368.0,601935872.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:01,0.503,0.503,98.995,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:02,0.0,0.0,100.0,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:03,0.503,0.0,99.497,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:04,0.0,0.0,100.0,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:05,0.0,0.508,98.985,0.0,0.0,0.508,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:06,0.503,0.0,99.497,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:07,0.0,0.0,100.0,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:08,0.500,0.0,99.500,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:09,0.500,0.0,99.500,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,92.0,0.0
28-12 00:07:10,0.0,0.0,100.0,0.0,0.0,0.0,158429184.0,26554368.0,601944064.0,255037440.0,0.0,0.0,92.0,0.0
28-12 00:07:11,0.0,0.0,100.0,0.0,0.0,0.0,158420992.0,26562560.0,601944064.0,255037440.0,0.0,0.0,92.0,0.0
28-12 00:07:12,0.0,0.0,100.0,0.0,0.0,0.0,158420992.0,26562560.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:13,0.500,0.500,99.0,0.0,0.0,0.0,158416896.0,26562560.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:14,0.500,0.0,99.500,0.0,0.0,0.0,158416896.0,26562560.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:15,0.0,0.0,100.0,0.0,0.0,0.0,158416896.0,26562560.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:16,0.0,0.0,100.0,0.0,0.0,0.0,158408704.0,26570752.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:17,0.0,0.0,100.0,0.0,0.0,0.0,158408704.0,26570752.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:18,0.500,0.500,99.0,0.0,0.0,0.0,158408704.0,26570752.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:19,0.505,0.0,99.495,0.0,0.0,0.0,158408704.0,26570752.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:20,0.0,0.0,99.324,0.0,0.0,0.676,158408704.0,26570752.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:21,0.0,0.500,99.500,0.0,0.0,0.0,158404608.0,26574848.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:22,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26574848.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:23,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26574848.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:24,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26574848.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:25,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26574848.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:26,0.510,0.0,99.490,0.0,0.0,0.0,158396416.0,26578944.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:27,0.0,0.0,100.0,0.0,0.0,0.0,158396416.0,26578944.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:28,0.0,0.503,99.497,0.0,0.0,0.0,158396416.0,26578944.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:29,0.500,0.500,99.0,0.0,0.0,0.0,158396416.0,26578944.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:30,0.0,0.0,100.0,0.0,0.0,0.0,158396416.0,26578944.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:31,0.500,0.0,99.500,0.0,0.0,0.0,158396416.0,26583040.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:32,0.0,0.0,100.0,0.0,0.0,0.0,158396416.0,26583040.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:33,0.0,0.0,100.0,0.0,0.0,0.0,158392320.0,26583040.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:34,0.0,0.0,100.0,0.0,0.0,0.0,158392320.0,26583040.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:35,0.0,0.0,100.0,0.0,0.0,0.0,158392320.0,26583040.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:36,0.508,0.0,99.492,0.0,0.0,0.0,158392320.0,26591232.0,601944064.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:37,0.0,0.0,100.0,0.0,0.0,0.0,158384128.0,26591232.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:38,0.0,0.513,99.487,0.0,0.0,0.0,158384128.0,26591232.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:39,0.503,0.0,99.497,0.0,0.0,0.0,158384128.0,26591232.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:40,0.0,0.0,100.0,0.0,0.0,0.0,158384128.0,26591232.0,601952256.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:41,0.505,0.0,99.495,0.0,0.0,0.0,158380032.0,26599424.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:42,0.500,0.0,99.500,0.0,0.0,0.0,158380032.0,26599424.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:43,0.503,0.503,98.995,0.0,0.0,0.0,158371840.0,26599424.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:44,0.0,0.0,100.0,0.0,0.0,0.0,158371840.0,26599424.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:45,0.510,0.0,99.490,0.0,0.0,0.0,158371840.0,26599424.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:46,0.0,0.0,100.0,0.0,0.0,0.0,158371840.0,26599424.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:47,0.498,0.0,99.502,0.0,0.0,0.0,158371840.0,26607616.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:48,0.0,0.503,99.497,0.0,0.0,0.0,158363648.0,26607616.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:49,0.0,0.0,100.0,0.0,0.0,0.0,158363648.0,26607616.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:50,0.0,0.510,99.490,0.0,0.0,0.0,158363648.0,26607616.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:51,0.0,0.0,100.0,0.0,0.0,0.0,158363648.0,26607616.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:52,0.0,0.0,99.500,0.0,0.0,0.500,158363648.0,26615808.0,601948160.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:53,0.503,0.0,99.497,0.0,0.0,0.0,158351360.0,26615808.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:54,0.503,0.0,99.497,0.0,0.0,0.0,158351360.0,26615808.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:55,0.0,0.0,100.0,0.0,0.0,0.0,158351360.0,26615808.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:56,0.505,0.0,99.495,0.0,0.0,0.0,158351360.0,26615808.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:57,0.0,0.0,100.0,0.0,0.0,0.0,158343168.0,26624000.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:58,0.0,0.0,100.0,0.0,0.0,0.0,158343168.0,26624000.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:07:59,0.0,0.0,100.0,0.0,0.0,0.0,158343168.0,26624000.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:00,0.0,0.524,99.476,0.0,0.0,0.0,158343168.0,26624000.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:01,0.0,0.0,100.0,0.0,0.0,0.0,158343168.0,26624000.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:02,0.0,0.0,100.0,0.0,0.0,0.0,158343168.0,26628096.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:03,0.0,0.0,100.0,0.0,0.0,0.0,158343168.0,26628096.0,601956352.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:04,0.498,0.498,99.005,0.0,0.0,0.0,158339072.0,26628096.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:05,0.0,0.549,98.901,0.0,0.0,0.549,158339072.0,26628096.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:06,0.515,0.0,99.485,0.0,0.0,0.0,158339072.0,26628096.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:07,0.508,0.0,99.492,0.0,0.0,0.0,158334976.0,26632192.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:08,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26632192.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:09,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26632192.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:10,0.0,0.503,99.497,0.0,0.0,0.0,158330880.0,26632192.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:11,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26632192.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:12,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26636288.0,601960448.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:13,0.0,0.510,99.490,0.0,0.0,0.0,158326784.0,26636288.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:14,0.0,0.0,100.0,0.0,0.0,0.0,158326784.0,26636288.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:15,0.503,0.503,98.995,0.0,0.0,0.0,158326784.0,26636288.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:16,0.500,0.500,99.0,0.0,0.0,0.0,158326784.0,26636288.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:17,0.508,0.0,99.492,0.0,0.0,0.0,158326784.0,26636288.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:18,0.505,0.0,99.495,0.0,0.0,0.0,158318592.0,26644480.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:19,0.0,0.500,99.500,0.0,0.0,0.0,158318592.0,26644480.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:20,0.0,0.0,100.0,0.0,0.0,0.0,158314496.0,26644480.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:21,1.005,0.0,98.995,0.0,0.0,0.0,158314496.0,26644480.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:22,0.503,0.0,99.497,0.0,0.0,0.0,158314496.0,26644480.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:23,0.503,0.0,99.497,0.0,0.0,0.0,158310400.0,26648576.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:24,0.0,0.0,100.0,0.0,0.0,0.0,158310400.0,26648576.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:25,0.0,0.0,100.0,0.0,0.0,0.0,158310400.0,26648576.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:26,0.0,0.0,100.0,0.0,0.0,0.0,158310400.0,26648576.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:27,0.0,0.0,100.0,0.0,0.0,0.0,158310400.0,26648576.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:28,0.0,0.0,100.0,0.0,0.0,0.0,158306304.0,26656768.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:29,0.0,0.500,99.500,0.0,0.0,0.0,158302208.0,26656768.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:30,0.505,0.0,99.495,0.0,0.0,0.0,158302208.0,26656768.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:31,0.0,0.0,100.0,0.0,0.0,0.0,158302208.0,26656768.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:32,0.503,0.503,98.995,0.0,0.0,0.0,158302208.0,26656768.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:33,0.505,0.0,99.495,0.0,0.0,0.0,158302208.0,26660864.0,601964544.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:34,0.0,0.0,100.0,0.0,0.0,0.0,158294016.0,26660864.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:35,0.505,0.0,99.495,0.0,0.0,0.0,158294016.0,26660864.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:36,0.0,0.0,100.0,0.0,0.0,0.0,158294016.0,26660864.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:37,0.0,0.503,99.497,0.0,0.0,0.0,158294016.0,26660864.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:38,0.503,0.0,99.497,0.0,0.0,0.0,158294016.0,26660864.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:39,0.503,0.0,99.497,0.0,0.0,0.0,158285824.0,26669056.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:40,0.508,0.0,99.492,0.0,0.0,0.0,158285824.0,26669056.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:41,0.0,0.0,100.0,0.0,0.0,0.0,158285824.0,26669056.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:42,0.513,0.513,98.974,0.0,0.0,0.0,158285824.0,26669056.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:43,0.500,0.0,99.500,0.0,0.0,0.0,158285824.0,26669056.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:44,0.503,0.0,99.497,0.0,0.0,0.0,158277632.0,26677248.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:45,0.0,0.503,99.497,0.0,0.0,0.0,158277632.0,26677248.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:46,0.500,0.500,99.0,0.0,0.0,0.0,158277632.0,26677248.0,601972736.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:47,0.503,0.0,99.497,0.0,0.0,0.0,158273536.0,26677248.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:48,0.0,0.0,100.0,0.0,0.0,0.0,158273536.0,26677248.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:49,1.0,0.0,99.0,0.0,0.0,0.0,158265344.0,26685440.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:50,0.0,0.0,100.0,0.0,0.0,0.0,158265344.0,26685440.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:51,0.0,0.0,100.0,0.0,0.0,0.0,158265344.0,26685440.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
