"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client3",,,,"User:","vagrant"
"Cmdline:","dstat -tcmnps --output /home/Client/improved/client3Stat.csv",,,,"Date:","28 Dec 2020 22:28:07 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",,"procs",,,"swap",
28-12 22:30:44,0.0,0.0,100.0,0.0,0.0,0.0,154087424.0,26472448.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:45,0.0,0.0,100.0,0.0,0.0,0.0,154083328.0,26476544.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:46,0.0,0.0,100.0,0.0,0.0,0.0,154083328.0,26476544.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:47,0.0,0.0,100.0,0.0,0.0,0.0,154083328.0,26476544.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:48,0.0,0.0,100.0,0.0,0.0,0.0,154083328.0,26476544.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:49,0.0,0.500,99.500,0.0,0.0,0.0,154083328.0,26476544.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:50,0.0,0.0,100.0,0.0,0.0,0.0,154079232.0,26480640.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:51,0.0,0.500,99.500,0.0,0.0,0.0,154075136.0,26480640.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:52,0.0,0.0,100.0,0.0,0.0,0.0,154075136.0,26480640.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:53,0.0,0.0,100.0,0.0,0.0,0.0,154075136.0,26480640.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:54,0.0,0.0,100.0,0.0,0.0,0.0,154075136.0,26480640.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:55,0.0,0.0,100.0,0.0,0.0,0.0,154071040.0,26484736.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:56,0.0,0.0,100.0,0.0,0.0,0.0,154071040.0,26484736.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:57,0.498,0.498,99.005,0.0,0.0,0.0,154071040.0,26484736.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:58,0.0,0.0,100.0,0.0,0.0,0.0,154071040.0,26484736.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:30:59,0.0,0.0,100.0,0.0,0.0,0.0,154071040.0,26484736.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:00,0.0,0.0,100.0,0.0,0.0,0.0,154066944.0,26488832.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:01,0.0,0.498,99.502,0.0,0.0,0.0,154066944.0,26488832.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:02,0.0,0.0,100.0,0.0,0.0,0.0,154066944.0,26488832.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:03,0.0,0.0,100.0,0.0,0.0,0.0,154066944.0,26488832.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:04,0.0,0.498,99.502,0.0,0.0,0.0,154066944.0,26488832.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:05,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:06,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:07,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:08,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:09,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:10,0.0,0.500,99.500,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:11,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:12,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:13,0.0,0.0,100.0,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:14,0.0,0.498,99.502,0.0,0.0,0.0,154058752.0,26497024.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:15,0.0,0.0,100.0,0.0,0.0,0.0,154050560.0,26505216.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:16,0.0,0.500,99.500,0.0,0.0,0.0,154050560.0,26505216.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:17,0.0,0.0,100.0,0.0,0.0,0.0,154050560.0,26505216.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:18,0.0,0.0,100.0,0.0,0.0,0.0,154050560.0,26505216.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:19,0.0,0.0,100.0,0.0,0.0,0.0,154050560.0,26505216.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:20,0.500,0.500,99.0,0.0,0.0,0.0,154042368.0,26513408.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:21,0.0,0.0,100.0,0.0,0.0,0.0,154042368.0,26513408.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:22,0.0,0.498,99.502,0.0,0.0,0.0,154042368.0,26513408.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:23,0.0,0.0,100.0,0.0,0.0,0.0,154042368.0,26513408.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:24,0.0,0.0,100.0,0.0,0.0,0.0,154042368.0,26513408.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:25,0.0,0.0,99.502,0.0,0.0,0.498,154038272.0,26517504.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:26,0.0,0.0,100.0,0.0,0.0,0.0,154038272.0,26517504.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:27,0.0,0.0,100.0,0.0,0.0,0.0,154038272.0,26517504.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:28,0.0,0.498,99.502,0.0,0.0,0.0,154038272.0,26517504.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:29,0.0,0.0,100.0,0.0,0.0,0.0,154038272.0,26517504.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:30,0.0,0.0,100.0,0.0,0.0,0.0,154038272.0,26521600.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:31,0.0,0.500,99.500,0.0,0.0,0.0,154034176.0,26521600.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:32,0.0,0.0,100.0,0.0,0.0,0.0,154030080.0,26521600.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:33,0.0,0.0,100.0,0.0,0.0,0.0,154030080.0,26521600.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:34,0.0,0.500,99.500,0.0,0.0,0.0,154030080.0,26521600.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:35,0.0,0.0,100.0,0.0,0.0,0.0,154030080.0,26521600.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:36,0.0,0.0,100.0,0.0,0.0,0.0,154030080.0,26525696.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:37,0.0,0.500,99.500,0.0,0.0,0.0,154025984.0,26525696.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:38,0.0,0.0,100.0,0.0,0.0,0.0,154025984.0,26525696.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:39,0.0,0.0,100.0,0.0,0.0,0.0,154025984.0,26525696.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:40,0.0,0.0,100.0,0.0,0.0,0.0,154025984.0,26525696.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:41,0.0,0.498,99.502,0.0,0.0,0.0,154025984.0,26525696.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:42,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26533888.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:43,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26533888.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:44,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26533888.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:45,0.0,0.498,99.502,0.0,0.0,0.0,154017792.0,26533888.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:46,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26533888.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:47,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26542080.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:48,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26542080.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:49,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26542080.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:50,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26542080.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:51,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26542080.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:52,0.0,0.503,99.497,0.0,0.0,0.0,154001408.0,26550272.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:53,0.0,0.0,100.0,0.0,0.0,0.0,154001408.0,26550272.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:54,0.0,0.505,99.495,0.0,0.0,0.0,154001408.0,26550272.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:55,0.0,0.498,99.502,0.0,0.0,0.0,154001408.0,26550272.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:56,0.0,0.0,100.0,0.0,0.0,0.0,154001408.0,26550272.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:57,0.0,0.0,100.0,0.0,0.0,0.0,154001408.0,26558464.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:58,0.0,0.510,99.490,0.0,0.0,0.0,153993216.0,26558464.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:31:59,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26558464.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:00,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26558464.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:01,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26558464.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:02,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26558464.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:03,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26566656.0,602148864.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:04,0.0,0.0,100.0,0.0,0.0,0.0,153985024.0,26566656.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:05,0.0,0.500,99.500,0.0,0.0,0.0,153985024.0,26566656.0,602157056.0,259256320.0,0.0,71.0,0.0,0.0,1.0,0.0,0.0
28-12 22:32:06,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26566656.0,602157056.0,259248128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:07,0.0,0.500,99.500,0.0,0.0,0.0,153993216.0,26566656.0,602157056.0,259248128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:08,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26566656.0,602157056.0,259248128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:09,0.0,0.508,99.492,0.0,0.0,0.0,153989120.0,26570752.0,602157056.0,259248128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:10,0.0,0.500,99.500,0.0,0.0,0.0,153989120.0,26570752.0,602157056.0,259248128.0,334.0,334.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:11,0.0,0.0,100.0,0.0,0.0,0.0,153989120.0,26570752.0,602157056.0,259248128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:12,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26570752.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:13,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26570752.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:14,0.0,0.985,98.030,0.493,0.0,0.493,153976832.0,26574848.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:15,0.515,0.0,99.485,0.0,0.0,0.0,153972736.0,26574848.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:16,0.0,1.0,99.0,0.0,0.0,0.0,153972736.0,26574848.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:17,0.0,0.0,100.0,0.0,0.0,0.0,153972736.0,26574848.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:18,0.0,0.0,100.0,0.0,0.0,0.0,153972736.0,26574848.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:19,0.0,0.0,100.0,0.0,0.0,0.0,153972736.0,26574848.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:20,0.0,0.0,100.0,0.0,0.0,0.0,153972736.0,26578944.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:21,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26578944.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:22,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26578944.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:23,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26578944.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:24,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26578944.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:25,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26578944.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:26,0.498,0.498,99.005,0.0,0.0,0.0,153960448.0,26587136.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:27,0.0,0.0,100.0,0.0,0.0,0.0,153960448.0,26587136.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:28,0.0,0.0,100.0,0.0,0.0,0.0,153960448.0,26587136.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:29,0.0,0.500,99.500,0.0,0.0,0.0,153960448.0,26587136.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:30,0.0,0.0,100.0,0.0,0.0,0.0,153960448.0,26587136.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:31,0.0,0.0,100.0,0.0,0.0,0.0,153960448.0,26591232.0,602157056.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:32,0.0,0.0,100.0,0.0,0.0,0.0,153956352.0,26591232.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:33,0.0,0.0,100.0,0.0,0.0,0.0,153956352.0,26591232.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:34,0.0,0.0,100.0,0.0,0.0,0.0,153956352.0,26591232.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:35,0.0,0.0,100.0,0.0,0.0,0.0,153956352.0,26591232.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:36,0.0,0.500,99.500,0.0,0.0,0.0,153956352.0,26591232.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:37,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26599424.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:38,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26599424.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:39,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26599424.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:40,0.0,0.500,99.500,0.0,0.0,0.0,153948160.0,26599424.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:41,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26599424.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:42,0.0,0.0,100.0,0.0,0.0,0.0,153944064.0,26603520.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:43,0.0,0.0,100.0,0.0,0.0,0.0,153944064.0,26603520.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:44,0.0,0.0,100.0,0.0,0.0,0.0,153944064.0,26603520.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:45,0.0,0.0,100.0,0.0,0.0,0.0,153944064.0,26603520.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:46,0.500,0.0,99.500,0.0,0.0,0.0,153944064.0,26603520.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:47,0.0,0.0,100.0,0.0,0.0,0.0,153935872.0,26611712.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:48,0.0,0.0,100.0,0.0,0.0,0.0,153935872.0,26611712.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:49,0.0,0.500,99.500,0.0,0.0,0.0,153935872.0,26611712.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:50,0.0,0.0,100.0,0.0,0.0,0.0,153935872.0,26611712.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:51,0.0,0.0,100.0,0.0,0.0,0.0,153935872.0,26611712.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:52,0.0,0.500,99.500,0.0,0.0,0.0,153935872.0,26619904.0,602152960.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:53,0.0,0.0,100.0,0.0,0.0,0.0,153927680.0,26619904.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:54,0.0,0.0,100.0,0.0,0.0,0.0,153927680.0,26619904.0,602161152.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:55,0.0,0.0,100.0,0.0,0.0,0.0,153923584.0,26619904.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:56,0.0,0.0,100.0,0.0,0.0,0.0,153923584.0,26619904.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:57,0.495,0.495,99.010,0.0,0.0,0.0,153923584.0,26619904.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:58,0.0,0.0,100.0,0.0,0.0,0.0,153915392.0,26628096.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:32:59,0.0,0.0,100.0,0.0,0.0,0.0,153915392.0,26628096.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:00,0.0,0.0,100.0,0.0,0.0,0.0,153915392.0,26628096.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:01,0.0,0.500,99.500,0.0,0.0,0.0,153915392.0,26628096.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:02,0.0,0.0,100.0,0.0,0.0,0.0,153915392.0,26628096.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:03,0.0,0.0,100.0,0.0,0.0,0.0,153907200.0,26636288.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:04,0.0,1.0,99.0,0.0,0.0,0.0,153907200.0,26636288.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:05,0.0,0.0,100.0,0.0,0.0,0.0,153907200.0,26636288.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:06,0.0,0.0,100.0,0.0,0.0,0.0,153907200.0,26636288.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:07,0.0,0.0,100.0,0.0,0.0,0.0,153907200.0,26636288.0,602165248.0,259256320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:08,0.0,0.0,100.0,0.0,0.0,0.0,154025984.0,26644480.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:09,0.0,0.0,100.0,0.0,0.0,0.0,154025984.0,26644480.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:10,0.0,0.500,99.500,0.0,0.0,0.0,154025984.0,26644480.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:11,0.0,0.0,100.0,0.0,0.0,0.0,154025984.0,26644480.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:12,0.0,0.0,100.0,0.0,0.0,0.0,154025984.0,26644480.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:13,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26652672.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:14,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26652672.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:15,0.498,0.498,99.005,0.0,0.0,0.0,154017792.0,26652672.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:16,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26652672.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:17,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26652672.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:18,0.0,0.0,100.0,0.0,0.0,0.0,154013696.0,26656768.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:19,0.0,0.0,100.0,0.0,0.0,0.0,154013696.0,26656768.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:20,0.503,0.0,99.497,0.0,0.0,0.0,154013696.0,26656768.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:21,0.0,0.0,100.0,0.0,0.0,0.0,154013696.0,26656768.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:22,0.0,0.0,100.0,0.0,0.0,0.0,154013696.0,26656768.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:23,0.0,0.500,99.500,0.0,0.0,0.0,154009600.0,26660864.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
